"DATE","CORN_MID","F1(.35)","F2(.3)","F3(.35)","CORN_NAV","ROLL","C Day Before Roll","C Day After Roll","C Jan","C Feb","C Mar","C April","C May","C June","C July","C Aug","C Sept","C Oct","C Nov","C Dec","C 2012","C 2013","C 2014","C 2015","C 2016","C 2017","C 2018","C 2019","C 2020","C WASDE","C WASDE + CP","C Grain Stocks","C Prospective Plantings","C Acreage Report"," C Cattle on Feed","C Hogs & Pigs"
"1/29/2016",21.72,376.75,381.5,393.25,21.7888,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1/28/2016",21.41,370.5,375.25,387.5,21.4517,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1/27/2016",21.67,374.5,379,390.5,21.658,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1/26/2016",21.62,374.5,379.75,391.5,21.693,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1/25/2016",21.68,374.75,380,392.5,21.7245,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1/22/2016",21.66,374.75,379.75,392,21.7133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"1/21/2016",21.53,371.75,376.75,389.25,21.5557,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1/20/2016",21.62,373.25,378.5,390.5,21.6432,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1/19/2016",21.6,372,377,389.5,21.5754,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1/15/2016",21.3,367.5,372.75,385.25,21.3314,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1/14/2016",21.081,362.75,368.25,382,21.1051,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1/13/2016",21.14,363,369,383,21.1452,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1/12/2016",21.031,362.25,368.25,382.75,21.1149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"1/11/2016",20.83,357.5,363.5,378.5,20.8568,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1/8/2016",21.14,362.75,369,383,21.1483,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1/7/2016",20.92,358.5,364.5,378.75,20.9103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1/6/2016",20.87,358.5,364.5,378.25,20.9032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1/5/2016",20.914,358.5,364.75,377.75,20.9005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1/4/2016",20.88,357.5,363.75,377,20.851,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12/31/2015",21.22,364.5,370.5,383,21.2369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12/30/2015",21.28,365.25,371.5,383.25,21.2768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12/29/2015",21.48,369,375,386.75,21.4842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12/28/2015",21.432,367.75,373.75,385.75,21.4204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12/24/2015",21.592,370.75,376.75,389,21.5991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12/23/2015",21.643,371.75,377.75,390,21.6665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"12/22/2015",21.699,372.5,378.5,390.5,21.7071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12/21/2015",22,378,384,395,22.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12/18/2015",22.13,380.5,386.25,397,22.1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"12/17/2015",22.081,380.25,385.75,396.5,22.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12/16/2015",21.86,375.25,380.5,391.25,21.8278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12/15/2015",22.2,382.25,387.25,397.75,22.2164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12/14/2015",22.29,384.25,389,399,22.3166,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12/10/2015",22.32,379.25,384.25,399.25,22.3381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12/9/2015",22.08,373.75,379.25,395.5,22.0664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"12/8/2015",22.05,373.5,379.25,395.5,22.0639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12/7/2015",22.06,373,378.75,395.5,22.0475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12/4/2015",22.51,381.5,387.25,403.25,22.5261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12/3/2015",22.23,377,382.75,399.5,22.2892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12/2/2015",21.87,370.25,376,393.25,21.9122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12/1/2015",22.128,373.75,379.25,395.75,22.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11/30/2015",22.03,372.25,378,394.75,22.0232,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11/27/2015",21.75,367.25,373,390.25,21.7471,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11/25/2015",21.99,372.75,378.25,394.5,22.0441,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11/24/2015",21.89,369.5,374.75,391.75,21.8671,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11/23/2015",22.04,373,378.5,394.5,22.0617,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11/20/2015",21.91,369.75,375.5,391.25,21.881,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"11/19/2015",21.875,370.25,375.75,391.75,21.9136,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11/18/2015",21.79,368.25,373.5,389.5,21.7914,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11/17/2015",21.77,368,373.5,390,21.7987,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11/16/2015",21.72,366.75,372.75,389.5,21.7525,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11/13/2015",21.69,365.5,371.75,387.75,21.6775,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11/12/2015",21.88,369.5,375.5,391.75,21.9125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11/11/2015",21.91,370,376,391.25,21.9245,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11/10/2015",21.9,368,374.5,390.5,21.8449,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"11/9/2015",22.27,376,382.5,395,22.2415,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11/6/2015",22.576,381.75,388.25,401.5,22.592,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11/5/2015",22.6,382.75,389,402.25,22.6486,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11/4/2015",22.9,388.25,394.25,406.25,22.9357,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11/3/2015",22.88,388.75,394.75,405.75,22.9476,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11/2/2015",22.72,385.25,391,402,22.7383,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10/30/2015",23.08,391.5,397.25,408,23.1011,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10/29/2015",22.97,389.75,395.75,406.5,23.0144,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10/28/2015",22.79,386,392.25,402,22.7891,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10/27/2015",22.96,389.75,396,405.75,23.0092,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10/26/2015",23.19,393.5,399.5,408,23.1951,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10/23/2015",22.9,388.75,394.75,403,22.9175,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"10/22/2015",22.85,388,393.5,402.25,22.8734,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10/21/2015",22.94,390.25,396,404,23.001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10/20/2015",22.85,387.25,393.5,403.25,22.8834,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10/19/2015",22.69,383.75,390.5,401,22.7167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10/16/2015",22.93,387.75,394,404.5,22.9328,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10/15/2015",22.87,386.5,392.75,403.75,22.8784,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10/14/2015",23.05,389.75,396.25,406.25,23.059,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10/13/2015",23.3,395.5,401.75,410,23.351,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10/12/2015",23.13,391.75,398.25,406.5,23.1455,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10/9/2015",23.21,393.5,400,407.75,23.2399,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"10/8/2015",23.67,401.75,407.75,412.75,23.6533,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10/7/2015",23.86,406.25,412.5,417.5,23.9269,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10/6/2015",23.99,408.5,414.75,419.25,24.0503,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10/5/2015",23.764,403.75,410,414.5,23.7769,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10/2/2015",23.539,399.5,406,410,23.5319,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10/1/2015",23.56,399.75,406.25,410.75,23.5645,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"9/30/2015",23.56,398.75,405.5,411,23.5386,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"9/29/2015",23.54,399.75,406.75,409.75,23.5585,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"9/28/2015",23.46,398,405,408.75,23.4745,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"9/25/2015",23.6,400.25,407.5,411,23.6122,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"9/24/2015",23.21,392.75,400,404.5,23.1998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"9/23/2015",23.29,394.75,402,407.25,23.3338,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"9/22/2015",23.17,392.25,399.5,404.75,23.1909,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"9/21/2015",23.4,396,403.5,409.5,23.4362,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"9/18/2015",23.01,388.5,396,402.75,23.0174,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"9/17/2015",23.15,391,398.5,402.75,23.1206,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"9/16/2015",23.44,397.25,404.5,408.25,23.4674,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"9/15/2015",23.65,401.75,409,411,23.6965,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"9/14/2015",23.8,404.75,411.75,414.25,23.8741,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9/10/2015",22.81,374.25,385.5,398,22.808,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"9/9/2015",22.48,369,380.25,394.5,22.5347,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"9/8/2015",22.46,368.25,379.75,393.25,22.4873,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"9/4/2015",22.16,363,374.5,388.25,22.1841,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"9/3/2015",22.15,361.5,373,388,22.1304,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"9/2/2015",22.38,367.5,378.75,391.75,22.4387,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"9/1/2015",22.45,369,380.25,393.25,22.5301,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8/31/2015",22.91,375.25,386.25,399.5,22.8985,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8/28/2015",22.84,375,386.5,399,22.89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8/27/2015",22.91,375,386.25,399.25,22.8982,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8/26/2015",22.75,373.25,384.25,395.5,22.7523,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8/25/2015",22.94,377,388,397,22.9316,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8/24/2015",23.22,380.5,391.75,401.25,23.161,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8/21/2015",22.99,377.25,388.75,400.25,23.0212,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"8/20/2015",23.25,382.5,393.75,403,23.2853,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8/19/2015",23.03,378.5,390,398.25,23.0398,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8/18/2015",23.01,377.25,388.75,399.5,23.0185,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8/17/2015",22.9,374.5,386,398.75,22.8981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8/14/2015",22.94,375.5,387,398.75,22.94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2015",22.94,375.25,387,399.25,22.9527,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8/12/2015",22.57,368,379.75,389.75,22.4791,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"8/11/2015",23.469,387.5,398.75,399,23.4209,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8/10/2015",24.17,401,412,410.5,24.1794,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8/7/2015",23.24,383.75,394.75,399,23.2754,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8/6/2015",23.08,380.5,391.5,396.5,23.1051,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8/5/2015",23.23,383.25,394.5,398.75,23.2652,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8/4/2015",22.99,378.75,389.75,395.5,23.0215,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8/3/2015",22.91,376.5,387.25,392,22.8601,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7/31/2015",23.14,381.25,392,395.25,23.1139,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7/30/2015",23.31,383.75,394.75,397.75,23.2742,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7/29/2015",22.88,378.25,389,392.75,22.9558,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7/28/2015",23.34,385.5,396.5,397.75,23.3473,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7/27/2015",23.17,383.5,394.25,396,23.2319,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7/24/2015",24.16,402.75,412.75,409,24.2348,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"7/23/2015",24.76,413.75,423.5,416.75,24.8237,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7/22/2015",24.77,413.5,423.5,417,24.8262,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7/21/2015",25.02,417.5,427.75,420,25.0499,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7/20/2015",24.97,416,426.25,419.25,24.9789,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7/17/2015",25.73,431.25,441.5,429.25,25.7776,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7/16/2015",26.2,441,451,434.25,26.2604,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7/15/2015",26.32,440.25,450.5,436.75,26.2912,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7/14/2015",26.23,438.75,449,436.75,26.2371,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7/10/2015",26.58,434.75,445,440.5,26.5694,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"7/9/2015",26.29,428.75,439,439.5,26.3192,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7/8/2015",26.06,424.5,434.25,435.5,26.0611,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7/7/2015",26.01,423.25,433,434.25,25.988,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7/6/2015",26.21,426.5,435,438.25,26.1801,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7/2/2015",26.21,428.5,437.25,437,26.2395,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2015",26.03,422.5,431.75,433,25.9377,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6/30/2015",25.85,422,431.5,430.75,25.8789,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"6/29/2015",24.34,392,402.25,415.25,24.3757,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6/26/2015",24.4,392.5,402,417.5,24.4305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"6/25/2015",24.04,382.75,392.25,416,24.0147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6/24/2015",23.36,371.5,380.5,407,23.3709,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6/23/2015",23.43,372,381.25,408,23.4182,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6/22/2015",23.03,364.25,373.5,403.75,23.0207,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6/19/2015",22.7,358.75,368.75,397.75,22.6937,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"6/18/2015",23,363.5,373.25,401.5,22.9645,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6/17/2015",23.07,365.25,375,402.75,23.0631,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6/16/2015",22.7,359.75,370,398,22.7564,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
