DATE,CORN_MID,F1(.35),F2(.3),F3(.35),CORN_NAV,ROLL,C Day Before Roll,C Day After Roll,C Jan,C Feb,C Mar,C April,C May,C June,C July,C Aug,C Sept,C Oct,C Nov,C Dec,C 2012,C 2013,C 2014,C 2015,C 2016,C 2017,C 2018,C 2019,C 2020,C WASDE,C WASDE + CP,C Grain Stocks,C Prospective Plantings,C Acreage Report, C Cattle on Feed,C Hogs & Pigs,,
11/27/2015,21.75,367.25,373.00,390.25,21.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
11/25/2015,21.99,372.75,378.25,394.50,22.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
11/24/2015,21.89,369.50,374.75,391.75,21.87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
11/23/2015,22.04,373.00,378.50,394.50,22.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
11/20/2015,21.91,369.75,375.50,391.25,21.88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,
11/19/2015,21.88,370.25,375.75,391.75,21.91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
11/18/2015,21.79,368.25,373.50,389.50,21.79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
11/17/2015,21.77,368.00,373.50,390.00,21.80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
11/16/2015,21.72,366.75,372.75,389.50,21.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
11/13/2015,21.69,365.50,371.75,387.75,21.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
11/12/2015,21.88,369.50,375.50,391.75,21.91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
11/11/2015,21.91,370.00,376.00,391.25,21.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
11/10/2015,21.90,368.00,374.50,390.50,21.84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,
11/9/2015,22.27,376.00,382.50,395.00,22.24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
11/6/2015,22.58,381.75,388.25,401.50,22.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
11/5/2015,22.60,382.75,389.00,402.25,22.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
11/4/2015,22.90,388.25,394.25,406.25,22.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
11/3/2015,22.88,388.75,394.75,405.75,22.95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
11/2/2015,22.72,385.25,391.00,402.00,22.74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
10/30/2015,23.08,391.50,397.25,408.00,23.10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
10/29/2015,22.97,389.75,395.75,406.50,23.01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
10/28/2015,22.79,386.00,392.25,402.00,22.79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
10/27/2015,22.96,389.75,396.00,405.75,23.01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
10/26/2015,23.19,393.50,399.50,408.00,23.20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
10/23/2015,22.90,388.75,394.75,403.00,22.92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,
10/22/2015,22.85,388.00,393.50,402.25,22.87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
10/21/2015,22.94,390.25,396.00,404.00,23.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
10/20/2015,22.85,387.25,393.50,403.25,22.88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
10/19/2015,22.69,383.75,390.50,401.00,22.72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
10/16/2015,22.93,387.75,394.00,404.50,22.93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
10/15/2015,22.87,386.50,392.75,403.75,22.88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
10/14/2015,23.05,389.75,396.25,406.25,23.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
10/13/2015,23.30,395.50,401.75,410.00,23.35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
10/12/2015,23.13,391.75,398.25,406.50,23.15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
10/9/2015,23.21,393.50,400.00,407.75,23.24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,
10/8/2015,23.67,401.75,407.75,412.75,23.65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
10/7/2015,23.86,406.25,412.50,417.50,23.93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
10/6/2015,23.99,408.50,414.75,419.25,24.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
10/5/2015,23.76,403.75,410.00,414.50,23.78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
10/2/2015,23.54,399.50,406.00,410.00,23.53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
10/1/2015,23.56,399.75,406.25,410.75,23.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
9/30/2015,23.56,398.75,405.50,411.00,23.54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,
9/29/2015,23.54,399.75,406.75,409.75,23.56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
9/28/2015,23.46,398.00,405.00,408.75,23.47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
9/25/2015,23.60,400.25,407.50,411.00,23.61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,
9/24/2015,23.21,392.75,400.00,404.50,23.20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
9/23/2015,23.29,394.75,402.00,407.25,23.33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
9/22/2015,23.17,392.25,399.50,404.75,23.19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
9/21/2015,23.40,396.00,403.50,409.50,23.44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
9/18/2015,23.01,388.50,396.00,402.75,23.02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,
9/17/2015,23.15,391.00,398.50,402.75,23.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
9/16/2015,23.44,397.25,404.50,408.25,23.47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
9/15/2015,23.65,401.75,409.00,411.00,23.70,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
9/14/2015,23.80,404.75,411.75,414.25,23.87,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/10/2015,22.81,374.25,385.50,398.00,22.81,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
9/9/2015,22.48,369.00,380.25,394.50,22.53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
9/8/2015,22.46,368.25,379.75,393.25,22.49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
9/4/2015,22.16,363.00,374.50,388.25,22.18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
9/3/2015,22.15,361.50,373.00,388.00,22.13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
9/2/2015,22.38,367.50,378.75,391.75,22.44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
9/1/2015,22.45,369.00,380.25,393.25,22.53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
8/31/2015,22.91,375.25,386.25,399.50,22.90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
8/28/2015,22.84,375.00,386.50,399.00,22.89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
8/27/2015,22.91,375.00,386.25,399.25,22.90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
8/26/2015,22.75,373.25,384.25,395.50,22.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
8/25/2015,22.94,377.00,388.00,397.00,22.93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
8/24/2015,23.22,380.50,391.75,401.25,23.16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
8/21/2015,22.99,377.25,388.75,400.25,23.02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,
8/20/2015,23.25,382.50,393.75,403.00,23.29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
8/19/2015,23.03,378.50,390.00,398.25,23.04,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
8/18/2015,23.01,377.25,388.75,399.50,23.02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
8/17/2015,22.90,374.50,386.00,398.75,22.90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
8/14/2015,22.94,375.50,387.00,398.75,22.94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
8/13/2015,22.94,375.25,387.00,399.25,22.95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
8/12/2015,22.57,368.00,379.75,389.75,22.48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,
8/11/2015,23.47,387.50,398.75,399.00,23.42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
8/10/2015,24.17,401.00,412.00,410.50,24.18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
8/7/2015,23.24,383.75,394.75,399.00,23.28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
8/6/2015,23.08,380.50,391.50,396.50,23.11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
8/5/2015,23.23,383.25,394.50,398.75,23.27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
8/4/2015,22.99,378.75,389.75,395.50,23.02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
8/3/2015,22.91,376.50,387.25,392.00,22.86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
7/31/2015,23.14,381.25,392.00,395.25,23.11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
7/30/2015,23.31,383.75,394.75,397.75,23.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
7/29/2015,22.88,378.25,389.00,392.75,22.96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
7/28/2015,23.34,385.50,396.50,397.75,23.35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
7/27/2015,23.17,383.50,394.25,396.00,23.23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
7/24/2015,24.16,402.75,412.75,409.00,24.23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,
7/23/2015,24.76,413.75,423.50,416.75,24.82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
7/22/2015,24.77,413.50,423.50,417.00,24.83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
7/21/2015,25.02,417.50,427.75,420.00,25.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
7/20/2015,24.97,416.00,426.25,419.25,24.98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
7/17/2015,25.73,431.25,441.50,429.25,25.78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
7/16/2015,26.20,441.00,451.00,434.25,26.26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
7/15/2015,26.32,440.25,450.50,436.75,26.29,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
7/14/2015,26.23,438.75,449.00,436.75,26.24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2015,26.58,434.75,445.00,440.50,26.57,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
7/9/2015,26.29,428.75,439.00,439.50,26.32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
7/8/2015,26.06,424.50,434.25,435.50,26.06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
7/7/2015,26.01,423.25,433.00,434.25,25.99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
7/6/2015,26.21,426.50,435.00,438.25,26.18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
7/2/2015,26.21,428.50,437.25,437.00,26.24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
7/1/2015,26.03,422.50,431.75,433.00,25.94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
6/30/2015,25.85,422.00,431.50,430.75,25.88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,,
6/29/2015,24.34,392.00,402.25,415.25,24.38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
6/26/2015,24.40,392.50,402.00,417.50,24.43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,
6/25/2015,24.04,382.75,392.25,416.00,24.01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
6/24/2015,23.36,371.50,380.50,407.00,23.37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
6/23/2015,23.43,372.00,381.25,408.00,23.42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
6/22/2015,23.03,364.25,373.50,403.75,23.02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
6/19/2015,22.70,358.75,368.75,397.75,22.69,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,
6/18/2015,23.00,363.50,373.25,401.50,22.96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
6/17/2015,23.07,365.25,375.00,402.75,23.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
6/16/2015,22.70,359.75,370.00,398.00,22.76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
6/15/2015,22.41,352.75,363.50,393.50,22.39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
6/12/2015,22.77,358.75,369.50,397.50,22.72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
6/11/2015,22.99,363.00,374.25,400.75,22.97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
6/10/2015,23.06,364.25,375.25,401.00,23.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
6/9/2015,23.49,372.50,383.00,407.25,23.48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
6/8/2015,23.46,372.75,383.50,407.25,23.50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
6/5/2015,23.18,367.50,378.00,402.25,23.18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
6/4/2015,23.34,370.25,381.00,404.50,23.35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
6/3/2015,23.10,365.75,376.75,400.75,23.10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
6/2/2015,23.05,365.25,376.00,398.50,23.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
6/1/2015,22.67,358.25,369.00,392.75,22.64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
5/29/2015,22.63,357.25,368.00,392.75,22.60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
5/28/2015,22.76,359.50,370.00,395.25,22.74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
5/27/2015,22.55,355.75,366.75,391.25,22.52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
5/26/2015,22.85,362.00,373.25,396.50,22.89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
5/22/2015,23.18,366.75,377.75,400.00,23.15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,
5/21/2015,23.39,371.50,382.25,402.50,23.39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
5/20/2015,23.09,366.75,377.25,398.75,23.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
5/19/2015,23.29,369.25,380.25,401.00,23.28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
5/18/2015,23.63,375.25,385.75,405.75,23.61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
5/15/2015,23.47,372.50,382.75,403.75,23.46,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
5/14/2015,23.62,374.50,384.75,406.25,23.60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/12/2015,23.07,361.00,366.00,376.00,23.10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,
5/11/2015,23.09,360.50,365.50,375.50,23.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
5/8/2015,23.34,363.00,368.50,378.25,23.24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
5/7/2015,23.17,361.50,367.25,377.00,23.17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
5/6/2015,23.48,366.75,372.75,382.50,23.51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
5/5/2015,23.25,362.75,369.00,379.00,23.28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
5/4/2015,23.22,361.25,367.75,377.75,23.19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
5/1/2015,23.36,363.00,369.75,380.25,23.33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
4/30/2015,23.52,366.25,372.75,383.50,23.54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
4/29/2015,23.68,367.75,374.75,385.50,23.65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
4/28/2015,23.50,364.50,371.75,382.50,23.46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
4/27/2015,23.50,364.75,372.50,383.25,23.50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
4/24/2015,23.84,369.75,377.50,388.25,23.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,
4/23/2015,24.25,376.75,384.25,394.50,24.24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
4/22/2015,24.44,379.50,387.50,397.50,24.44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
4/21/2015,24.48,380.00,387.75,397.50,24.45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
